% Task id	Task location(GPS latitude)	Task location(GPS longtitude)
1879	23.17465404	113.2432633
1880	23.2098914	113.2377288
1881	23.29451408	113.3313063
1882	23.29451408	113.3313063
1883	23.19898134	113.2488865
1884	23.24234814	113.2261859
1885	23.22632408	113.236442
1886	23.17459444	113.246055
1887	23.19048827	113.2636533
1888	23.17983493	113.2576488
1889	23.18587456	113.2571944
1890	23.18086336	113.2565436
1891	23.21324038	113.3333756
1892	23.21174194	113.3315996
1893	23.14236589	113.2254852
1894	23.18846528	113.2594175
1895	23.29451408	113.3313063
1896	23.21157833	113.3318833
1897	23.21650022	113.2368489
1898	23.18456675	113.2522467
1899	23.2235812	113.254971
1900	23.16673643	113.2579176
1901	23.2235812	113.254971
1902	23.20000441	113.3314981
1903	23.2177773	113.2881101
1904	23.19890609	113.2732558
1905	23.20075512	113.27751
1906	23.20003601	113.2742156
1907	23.23709476	113.2837807
1908	23.23536283	113.2856239
1909	23.20022701	113.27195
1910	23.22155066	113.2359355
1911	23.23681619	113.2882604
1912	23.22793129	113.3115563
1913	23.1930726	113.2609633
1914	23.23715046	113.2912609
1915	23.22728751	113.3116174
1916	23.18454838	113.2523117
1917	23.18942726	113.3290308
1918	23.1930726	113.2609633
1919	23.21091918	113.2644936
1920	23.21091918	113.2644936
1921	23.21120299	113.2642363
1922	23.18970926	113.3262023
1923	23.2142451	113.2651987
1924	23.19266043	113.2719688
1925	23.29451408	113.3313063
1926	23.29451408	113.3313063
1927	23.17608227	113.2627872
1928	23.17444421	113.2649172
1929	23.15176041	113.233343
1930	23.424401	113.3183627
1931	23.1634267	113.2682868
1932	23.16811252	113.2762021
1933	23.18713812	113.3367782
1934	23.19009436	113.3431422
1935	23.17725985	113.2642174
1936	23.21273107	113.2477632
1937	23.17633701	113.277165
1938	23.18649004	113.3361458
1939	23.20909233	113.2483839
1940	23.18700194	113.3342532
1941	23.18447888	113.3385962
1942	23.22282685	113.2959984
1943	23.22233557	113.2976418
1944	23.21320536	113.287871
1945	23.22324771	113.2958978
1946	23.22324771	113.2958978
1947	23.21485182	113.2815247
1948	23.2137802	113.2843417
1949	23.2114839	113.2851633
1950	23.23820871	113.298803
1951	23.21698401	113.288298
1952	23.2109831	113.275621
1953	23.21875905	113.2886887
1954	23.21200718	113.2793396
1955	23.23812868	113.3024835
1956	23.21436627	113.2703356
1957	23.15996229	113.270095
1958	23.19262682	113.266279
1959	23.16712061	113.2699359
1960	23.23998153	113.3104757
1961	23.20357155	113.2303741
1962	23.20387275	113.2657423
1963	23.21233563	113.2572402
1964	23.20530823	113.2645219
1965	23.20503763	113.2651111
1966	23.21063304	113.2650988
1967	23.20034908	113.2690269
1968	23.21064205	113.2851849
1969	23.23270002	113.27977
1970	23.21098793	113.279291
1971	23.23029701	113.279492
1972	23.21764716	113.2895198
1973	23.20913873	113.2636757
1974	23.22818832	113.2926425
1975	23.22645368	113.2981238
1976	23.23437826	113.2817943
1977	23.23024749	113.2814387
1978	23.23270002	113.27977
1979	23.29451408	113.3313063
1980	23.23437826	113.2817943
1981	23.19624889	113.2688376
1982	23.23933466	113.2840285
1983	23.19641193	113.2736361
1984	23.22375942	113.2564425
1985	23.22634584	113.2545866
1986	23.19874545	113.2784678
1987	23.22398715	113.2305829
1988	23.22392548	113.2709844
1989	23.22114401	113.231859
1990	23.22259501	113.237466
1991	23.29451408	113.3313063
1992	23.22997915	113.3107756
1993	23.29451408	113.3313063
1994	23.22284057	113.2749262
1995	23.29451408	113.3313063
1996	23.22294691	113.2714389
1997	23.22171187	113.272405
1998	23.22140682	113.2744787
1999	23.17955473	113.2439755
2000	23.22589883	113.2729862
2001	23.1436678	113.2267657
2002	23.18171481	113.256343
2003	23.2265306	113.2749326
2004	23.17671192	113.2651996
2005	23.22332543	113.2744367
2006	23.18848396	113.2576639
2007	23.19052335	113.3315148
2008	23.20617703	113.278833
2009	23.29451408	113.3313063
2010	23.10252229	113.3221335
2011	23.18450212	113.3266313
2012	23.29451408	113.3313063
2013	23.15511852	113.2553496
2014	23.23578392	113.3110108
2015	23.16524421	113.2734749
2016	23.23519563	113.3115031
2017	23.22240105	113.2909963
2018	23.15381021	113.2550439
2019	23.18912219	113.263294
2020	23.18559135	113.2585354
2021	23.29451408	113.3313063
2022	23.17268536	113.2829081
2023	23.1848115	113.2605885
2024	23.23582425	113.3115529
2025	23.19977345	113.3341445
2026	23.16045484	113.2412345
2027	23.19512495	113.27609
2028	23.16003203	113.2401767
2029	23.16107389	113.2397168
2030	23.18815454	113.3264348
2031	23.16196003	113.2401761
2032	23.1861588	113.2485285
2033	23.20247992	113.2579831
2034	23.16948474	113.2852225
2035	23.20450885	113.2614836
2036	23.29451408	113.3313063
2037	23.21692369	113.2479832
2038	23.18588037	113.2545449
2039	23.21565299	113.3005692
2040	23.22438517	113.3074401
2041	23.22574216	113.3098176
2042	23.21830901	113.249483
2043	23.22053664	113.3046955
2044	23.29451408	113.3313063
2045	23.18969941	113.2376969
2046	23.21473408	113.2926992
2047	23.21146147	113.2913664
2048	23.21473408	113.2926992
2049	23.19606578	113.3383427
2050	23.21224798	113.2895845
2051	23.21154901	113.293868
2052	23.2445115	113.3048442
2053	23.17639872	113.2804575
2054	23.29451408	113.3313063
2055	23.19802987	113.2769843
2056	23.21923636	113.2869913
2057	23.23203276	113.3093386
2058	23.21171152	113.2847644
2059	23.20586901	113.3355051
2060	23.19628164	113.3347933
2061	23.19147731	113.3320696
2062	23.20791148	113.3384069
2063	23.20591889	113.3355849
2064	23.19141113	113.2669427
2065	23.22158101	113.273016
2066	23.15929622	113.3689538
		

